go_id	go_desc
 0007157	 heterophilic cell-cell adhesion 
 0019685	 photosynthesis, dark reaction 
 0030416	 methylamine metabolic process 
 0050792	 regulation of viral reproduction 
 0009898	 internal side of plasma membrane 
 0007339	 binding of sperm to zona pellucida 
 0030550	 acetylcholine receptor inhibitor activity 
 0048027	 mRNA 5-UTR binding 
 0045718	 negative regulation of flagellum assembly 
 0048278	 vesicle docking 
 0042162	 telomeric DNA binding 
 0000781	 chromosome, telomeric region 
 0019042	 viral latency 
 0009246	 enterobacterial common antigen biosynthetic process 
 0016568	 chromatin modification 
 0046849	 bone remodeling 
 0030094	 plasma membrane-derived photosystem I 
 0031532	 actin cytoskeleton reorganization 
 0032862	 activation of Rho GTPase activity 
 0005993	 trehalose catabolic process 
 0006353	 DNA-dependent transcription, termination 
 0009379	 Holliday junction helicase complex 
 0005850	 eukaryotic translation initiation factor 2 complex 
 0043461	 proton-transporting ATP synthase complex assembly 
 0031160	 spore wall 
 0045132	 meiotic chromosome segregation 
 0030694	 bacterial-type flagellum basal body, rod 
 0008509	 anion transmembrane transporter activity 
 0051090	 regulation of sequence-specific DNA binding transcription factor activity 
 0042128	 nitrate assimilation 
 0030915	 Smc5-Smc6 complex 
 0047134	 protein-disulfide reductase activity 
 0009297	 pilus assembly 
 0007219	 Notch signaling pathway 
 0001882	 nucleoside binding 
 0048511	 rhythmic process 
 0004383	 guanylate cyclase activity 
 0006182	 cGMP biosynthetic process 
 0004838	 L-tyrosine2-oxoglutarate aminotransferase activity 
 0009074	 aromatic amino acid family catabolic process 
 0004663	 Rab geranylgeranyltransferase activity 
 0015926	 glucosidase activity 
 0015923	 mannosidase activity 
 0009968	 negative regulation of signal transduction 
 0016973	 polyA+ mRNA export from nucleus 
 0006505	 GPI anchor metabolic process 
 0004556	 alpha-amylase activity 
 0004112	 cyclic-nucleotide phosphodiesterase activity 
 0006213	 pyrimidine nucleoside metabolic process 
 0005098	 Ran GTPase activator activity 
 0019217	 regulation of fatty acid metabolic process 
 0046870	 cadmium ion binding 
 0047800	 cysteamine dioxygenase activity 
 0043189	 H4/H2A histone acetyltransferase complex 
 0032774	 RNA biosynthetic process 
 0003729	 mRNA binding 
 0042147	 retrograde transport, endosome to Golgi 
 0006897	 endocytosis 
 0008534	 oxidized purine nucleobase lesion DNA N-glycosylase activity 
 0042151	 nematocyst 
 0050827	 toxin receptor binding 
 0051609	 inhibition of neurotransmitter uptake 
 0048478	 replication fork protection 
 0051715	 cytolysis in other organism 
 0004512	 inositol-3-phosphate synthase activity 
 0006021	 inositol biosynthetic process 
 0016901	 oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as accept
 0016300	 tRNA uracil methyltransferase activity 
 0002098	 tRNA wobble uridine modification 
 0019402	 galactitol metabolic process 
 0030150	 protein import into mitochondrial matrix 
 0018189	 pyrroloquinoline quinone biosynthetic process 
 0030054	 cell junction 
 0019856	 pyrimidine nucleobase biosynthetic process 
 0031554	 regulation of DNA-dependent transcription, termination 
 0031556	 transcriptional attenuation by ribosome 
 0009098	 leucine biosynthetic process 
 0000176	 nuclear exosome RNase complex 
 0009636	 response to toxin 
 0019870	 potassium channel inhibitor activity 
 0043303	 mast cell degranulation 
 0045087	 innate immune response 
 0007005	 mitochondrion organization 
 0050790	 regulation of catalytic activity 
 0046008	 regulation of female receptivity, post-mating 
 0042601	 endospore-forming forespore 
 0004677	 DNA-dependent protein kinase activity 
 0000075	 cell cycle checkpoint 
 0035092	 sperm chromatin condensation 
 0004126	 cytidine deaminase activity 
 0009972	 cytidine deamination 
 0008771	 [citrate pro-3S-lyase] ligase activity 
 0009088	 threonine biosynthetic process 
 0030472	 mitotic spindle organization in nucleus 
 0005876	 spindle microtubule 
 0042729	 DASH complex 
 0003972	 RNA ligase ATP activity 
 0004018	 N6-1,2-dicarboxyethylAMP AMP-lyase (fumarate-forming) activity 
 0004683	 calmodulin-dependent protein kinase activity 
 0004656	 procollagen-proline 4-dioxygenase activity 
 0015833	 peptide transport 
 0004318	 enoyl-[acyl-carrier-protein] reductase NADH activity 
 0042176	 regulation of protein catabolic process 
 0000502	 proteasome complex 
 0008093	 cytoskeletal adaptor activity 
 0017124	 SH3 domain binding 
 0046847	 filopodium assembly 
 0044419	 interspecies interaction between organisms 
 0008852	 exodeoxyribonuclease I activity 
 0050664	 oxidoreductase activity, acting on NADPH, oxygen as acceptor 
 0010277	 chlorophyllide a oxygenase [overall] activity 
 0008918	 lipopolysaccharide 3-alpha-galactosyltransferase activity 
 0008990	 rRNA guanine-N2--methyltransferase activity 
 0050307	 sucrose-phosphate phosphatase activity 
 0005986	 sucrose biosynthetic process 
 0003978	 UDP-glucose 4-epimerase activity 
 0004506	 squalene monooxygenase activity 
 0045122	 aflatoxin biosynthetic process 
 0004764	 shikimate 3-dehydrogenase NADP+ activity 
 0003852	 2-isopropylmalate synthase activity 
 0047200	 tetrahydrodipicolinate N-acetyltransferase activity 
 0003689	 DNA clamp loader activity 
 0005663	 DNA replication factor C complex 
 0018101	 peptidyl-citrulline biosynthetic process from peptidyl-arginine 
 0004315	 3-oxoacyl-[acyl-carrier-protein] synthase activity 
 0000079	 regulation of cyclin-dependent protein kinase activity 
 0072686	 mitotic spindle 
 0004535	 polyA-specific ribonuclease activity 
 0030168	 platelet activation 
 0005577	 fibrinogen complex 
 0030488	 tRNA methylation 
 0031515	 tRNA m1A methyltransferase complex 
 0019034	 viral replication complex 
 0016840	 carbon-nitrogen lyase activity 
 0017089	 glycolipid transporter activity 
 0051861	 glycolipid binding 
 0046836	 glycolipid transport 
 0005798	 Golgi-associated vesicle 
 0042173	 regulation of sporulation resulting in formation of a cellular spore 
 0008144	 drug binding 
 0046332	 SMAD binding 
 0009496	 plastoquinol--plastocyanin reductase activity 
 0035257	 nuclear hormone receptor binding 
 0045116	 protein neddylation 
 0042289	 MHC class II protein binding 
 0004829	 threonine-tRNA ligase activity 
 0005026	 transforming growth factor beta receptor activity, type II 
 0018106	 peptidyl-histidine phosphorylation 
 0004715	 non-membrane spanning protein tyrosine kinase activity 
 0032006	 regulation of TOR signaling cascade 
 0019030	 icosahedral viral capsid 
 0031386	 protein tag 
 0016337	 cell-cell adhesion 
 0031342	 negative regulation of cell killing 
 0050765	 negative regulation of phagocytosis 
 0030254	 protein secretion by the type III secretion system 
 0030257	 type III protein secretion system complex 
 0003870	 5-aminolevulinate synthase activity 
 0006778	 porphyrin-containing compound metabolic process 
 0016573	 histone acetylation 
 0000123	 histone acetyltransferase complex 
 0006917	 induction of apoptosis 
 0043123	 positive regulation of I-kappaB kinase/NF-kappaB cascade 
 0008900	 hydrogenpotassium-exchanging ATPase activity 
 0006919	 activation of cysteine-type endopeptidase activity involved in apoptotic process 
 0000794	 condensed nuclear chromosome 
 0000724	 double-strand break repair via homologous recombination 
 0001514	 selenocysteine incorporation 
 0031491	 nucleosome binding 
 0043044	 ATP-dependent chromatin remodeling 
 0016585	 chromatin remodeling complex 
 0045926	 negative regulation of growth 
 0019370	 leukotriene biosynthetic process 
 0034227	 tRNA thio-modification 
 0001726	 ruffle 
 0031404	 chloride ion binding 
 0016037	 light absorption 
 0006406	 mRNA export from nucleus 
 0004074	 biliverdin reductase activity 
 0042167	 heme catabolic process 
 0007090	 regulation of S phase of mitotic cell cycle 
 0048193	 Golgi vesicle transport 
 0004827	 proline-tRNA ligase activity 
 0006433	 prolyl-tRNA aminoacylation 
 0004817	 cysteine-tRNA ligase activity 
 0006423	 cysteinyl-tRNA aminoacylation 
 0031221	 arabinan metabolic process 
 0019956	 chemokine binding 
 0044406	 adhesion to host 
 0001671	 ATPase activator activity 
 0006309	 apoptotic DNA fragmentation 
 0030492	 hemoglobin binding 
 0020027	 hemoglobin metabolic process 
 0030097	 hemopoiesis 
 0004896	 cytokine receptor activity 
 0002532	 production of molecular mediator involved in inflammatory response 
 0004810	 tRNA adenylyltransferase activity 
 0016437	 tRNA cytidylyltransferase activity 
 0002682	 regulation of immune system process 
 0033691	 sialic acid binding 
 0019139	 cytokinin dehydrogenase activity 
 0009690	 cytokinin metabolic process 
 0000978	 RNA polymerase II core promoter proximal region sequence-specific DNA binding 
 0000982	 RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor 
 0043161	 proteasomal ubiquitin-dependent protein catabolic process 
 0043043	 peptide biosynthetic process 
 0008774	 acetaldehyde dehydrogenase acetylating activity 
 0004334	 fumarylacetoacetase activity 
 0009072	 aromatic amino acid family metabolic process 
 0033539	 fatty acid beta-oxidation using acyl-CoA dehydrogenase 
 0043231	 intracellular membrane-bounded organelle 
 0043140	 ATP-dependent 3-5' DNA helicase activity 
 0034453	 microtubule anchoring 
 0048471	 perinuclear region of cytoplasm 
 0005639	 integral to nuclear inner membrane 
 0000184	 nuclear-transcribed mRNA catabolic process, nonsense-mediated decay 
 0001510	 RNA methylation 
 0009452	 7-methylguanosine RNA capping 
 0050504	 mannosyl-3-phosphoglycerate synthase activity 
 0051479	 mannosylglycerate biosynthetic process 
 0015234	 thiamine transmembrane transporter activity 
 0015888	 thiamine transport 
 0045944	 positive regulation of transcription from RNA polymerase II promoter 
 0016607	 nuclear speck 
 0043462	 regulation of ATPase activity 
 0016812	 hydrolase activity, acting on carbon-nitrogen but not peptide bonds, in cyclic amides 
 0031305	 integral to mitochondrial inner membrane 
 0003877	 ATP adenylyltransferase activity 
 0006611	 protein export from nucleus 
 0006998	 nuclear envelope organization 
 0031965	 nuclear membrane 
 0010508	 positive regulation of autophagy 
 0019236	 response to pheromone 
 0009235	 cobalamin metabolic process 
 0007004	 telomere maintenance via telomerase 
 0032508	 DNA duplex unwinding 
 0005697	 telomerase holoenzyme complex 
 0006368	 transcription elongation from RNA polymerase II promoter 
 0008023	 transcription elongation factor complex 
 0034450	 ubiquitin-ubiquitin ligase activity 
 0000178	 exosome RNase complex 
 0004832	 valine-tRNA ligase activity 
 0006438	 valyl-tRNA aminoacylation 
 0045502	 dynein binding 
 0044183	 protein binding involved in protein folding 
 0006626	 protein targeting to mitochondrion 
 0033130	 acetylcholine receptor binding 
 0045211	 postsynaptic membrane 
 0019773	 proteasome core complex, alpha-subunit complex 
 0047989	 hydroxybutyrate-dimer hydrolase activity 
 0019605	 butyrate metabolic process 
 0031418	 L-ascorbic acid binding 
 0006576	 cellular biogenic amine metabolic process 
 0019120	 hydrolase activity, acting on acid halide bonds, in C-halide compounds 
 0042710	 biofilm formation 
 0071229	 cellular response to acid 
 0031224	 intrinsic to membrane 
 0042720	 mitochondrial inner membrane peptidase complex 
 0032797	 SMN complex 
 0031854	 orexigenic neuropeptide QRFP receptor binding 
 0010027	 thylakoid membrane organization 
 0006754	 ATP biosynthetic process 
 0005868	 cytoplasmic dynein complex 
 0032266	 phosphatidylinositol-3-phosphate binding 
 0033905	 xylan endo-1,3-beta-xylosidase activity 
 0051431	 corticotropin-releasing hormone receptor 2 binding 
 0015743	 malate transport 
 0048040	 UDP-glucuronate decarboxylase activity 
 0008849	 enterochelin esterase activity 
 0004564	 beta-fructofuranosidase activity 
 0004575	 sucrose alpha-glucosidase activity 
 0005267	 potassium channel activity 
 0016717	 oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in t
 0050364	 tryptophan dimethylallyltransferase activity 
 0009820	 alkaloid metabolic process 
 0005245	 voltage-gated calcium channel activity 
 0005891	 voltage-gated calcium channel complex 
 0015016	 [heparan sulfate]-glucosamine N-sulfotransferase activity 
 0000124	 SAGA complex 
 0009020	 tRNA guanosine-2-O--methyltransferase activity 
 0004950	 chemokine receptor activity 
 0004097	 catechol oxidase activity 
 0008381	 mechanically-gated ion channel activity 
 0050954	 sensory perception of mechanical stimulus 
 0008384	 IkappaB kinase activity 
 0001848	 complement binding 
 0044038	 cell wall macromolecule biosynthetic process 
 0007224	 smoothened signaling pathway 
 0042073	 intraflagellar transport 
 0034599	 cellular response to oxidative stress 
 0005388	 calcium-transporting ATPase activity 
 0030158	 protein xylosyltransferase activity 
 0004511	 tyrosine 3-monooxygenase activity 
 0050852	 T cell receptor signaling pathway 
 0042555	 MCM complex 
 0017022	 myosin binding 
 0045033	 peroxisome inheritance 
 0005780	 extrinsic to intraperoxisomal membrane 
 0043047	 single-stranded telomeric DNA binding 
 0010833	 telomere maintenance via telomere lengthening 
 0007015	 actin filament organization 
 0070461	 SAGA-type complex 
 0032065	 cortical protein anchoring 
 0005938	 cell cortex 
 0008140	 cAMP response element binding protein binding 
 0051289	 protein homotetramerization 
 0033926	 glycopeptide alpha-N-acetylgalactosaminidase activity 
 0033151	 VDJ recombination 
 0008521	 acetyl-CoA transporter activity 
 0043115	 precorrin-2 dehydrogenase activity 
 0019354	 siroheme biosynthetic process 
 0008661	 1-deoxy-D-xylulose-5-phosphate synthase activity 
 0005763	 mitochondrial small ribosomal subunit 
 0048870	 cell motility 
 0006378	 mRNA polyadenylation 
 0005849	 mRNA cleavage factor complex 
 0019902	 phosphatase binding 
 0048255	 mRNA stabilization 
 0051033	 RNA transmembrane transporter activity 
 0016246	 RNA interference 
 0033227	 dsRNA transport 
 0042138	 meiotic DNA double-strand break formation 
